GSE100349	GSM2679008	cDNA	Rattus norvegicus	RNA-Seq	Rat-OB2-WTTS
GSE100349	GSM2679009	cDNA	Rattus norvegicus	RNA-Seq	Rat-OB3-WTTS
GSE100349	GSM2679010	cDNA	Rattus norvegicus	RNA-Seq	Rat-OB4-WTTS
GSE100349	GSM2679011	cDNA	Rattus norvegicus	RNA-Seq	Rat-Control1-WTTS
GSE100349	GSM2679012	cDNA	Rattus norvegicus	RNA-Seq	Rat-Control2-WTTS
GSE100349	GSM2679013	cDNA	Rattus norvegicus	RNA-Seq	Rat-Control3-WTTS
GSE100349	GSM2679014	cDNA	Rattus norvegicus	RNA-Seq	Rat-Control4-WTTS
GSE100355	GSM2679434	cDNA	Rattus norvegicus	RNA-Seq	VSMC_DN4
GSE100355	GSM2679435	cDNA	Rattus norvegicus	RNA-Seq	VSMC_DL4
GSE100355	GSM2679436	cDNA	Rattus norvegicus	RNA-Seq	VSMC_DK4
GSE100355	GSM2679437	cDNA	Rattus norvegicus	RNA-Seq	mcPC_DN2
GSE100355	GSM2679438	cDNA	Rattus norvegicus	RNA-Seq	mcPC_DL2
GSE100355	GSM2679439	cDNA	Rattus norvegicus	RNA-Seq	mcPC_DK2
GSE100454	GSM2683306	cDNA	Rattus norvegicus	RNA-Seq	Control 1
GSE100454	GSM2683307	cDNA	Rattus norvegicus	RNA-Seq	Control 2
GSE100454	GSM2683308	cDNA	Rattus norvegicus	RNA-Seq	Control 3
GSE100454	GSM2683309	cDNA	Rattus norvegicus	RNA-Seq	CVS 1
GSE100454	GSM2683310	cDNA	Rattus norvegicus	RNA-Seq	CVS 2
GSE100454	GSM2683311	cDNA	Rattus norvegicus	RNA-Seq	CS 1
GSE100454	GSM2683312	cDNA	Rattus norvegicus	RNA-Seq	CS 2
GSE100505	GSM2685391	cDNA	Mus musculus	RNA-Seq	AA1
GSE100505	GSM2685392	cDNA	Mus musculus	RNA-Seq	AA2
GSE100505	GSM2685393	cDNA	Mus musculus	RNA-Seq	AA3
GSE100505	GSM2685394	cDNA	Mus musculus	RNA-Seq	AA4
GSE100505	GSM2685395	cDNA	Mus musculus	RNA-Seq	AA5
GSE100505	GSM2685396	cDNA	Mus musculus	RNA-Seq	AA6
GSE100505	GSM2685397	cDNA	Mus musculus	RNA-Seq	AOR1
GSE100505	GSM2685398	cDNA	Mus musculus	RNA-Seq	AOR2
GSE100505	GSM2685399	cDNA	Mus musculus	RNA-Seq	AOR3
GSE100505	GSM2685400	cDNA	Mus musculus	RNA-Seq	AOR4
GSE100505	GSM2685401	cDNA	Mus musculus	RNA-Seq	AOR5
GSE100505	GSM2685402	cDNA	Mus musculus	RNA-Seq	AOR6
GSE100505	GSM2685403	cDNA	Mus musculus	RNA-Seq	ATR1
GSE100505	GSM2685404	cDNA	Mus musculus	RNA-Seq	ATR2
GSE100505	GSM2685405	cDNA	Mus musculus	RNA-Seq	ATR3
GSE100505	GSM2685406	cDNA	Mus musculus	RNA-Seq	ATR4
GSE100505	GSM2685407	cDNA	Mus musculus	RNA-Seq	ATR5
GSE100505	GSM2685408	cDNA	Mus musculus	RNA-Seq	ATR6
GSE100505	GSM2685409	cDNA	Mus musculus	RNA-Seq	EDL1
GSE100505	GSM2685410	cDNA	Mus musculus	RNA-Seq	EDL2
GSE100505	GSM2685411	cDNA	Mus musculus	RNA-Seq	EDL3
GSE100505	GSM2685412	cDNA	Mus musculus	RNA-Seq	EDL4
GSE100505	GSM2685413	cDNA	Mus musculus	RNA-Seq	EDL5
GSE100505	GSM2685414	cDNA	Mus musculus	RNA-Seq	EDL6
GSE100505	GSM2685415	cDNA	Mus musculus	RNA-Seq	EYE1
GSE100505	GSM2685416	cDNA	Mus musculus	RNA-Seq	EYE2
GSE100505	GSM2685417	cDNA	Mus musculus	RNA-Seq	EYE3
GSE100505	GSM2685418	cDNA	Mus musculus	RNA-Seq	EYE4
GSE100505	GSM2685419	cDNA	Mus musculus	RNA-Seq	EYE5
GSE100505	GSM2685420	cDNA	Mus musculus	RNA-Seq	EYE6
GSE100505	GSM2685421	cDNA	Mus musculus	RNA-Seq	DIA1
GSE100505	GSM2685422	cDNA	Mus musculus	RNA-Seq	DIA2
GSE100505	GSM2685423	cDNA	Mus musculus	RNA-Seq	DIA3
GSE100505	GSM2685424	cDNA	Mus musculus	RNA-Seq	DIA4
GSE100505	GSM2685425	cDNA	Mus musculus	RNA-Seq	DIA5
GSE100505	GSM2685426	cDNA	Mus musculus	RNA-Seq	DIA6
GSE100505	GSM2685427	cDNA	Mus musculus	RNA-Seq	FDB1
GSE100505	GSM2685428	cDNA	Mus musculus	RNA-Seq	FDB2
GSE100505	GSM2685429	cDNA	Mus musculus	RNA-Seq	FDB3
GSE100505	GSM2685430	cDNA	Mus musculus	RNA-Seq	FDB4
GSE100505	GSM2685431	cDNA	Mus musculus	RNA-Seq	FDB5
GSE100505	GSM2685432	cDNA	Mus musculus	RNA-Seq	FDB6
GSE100505	GSM2685433	cDNA	Mus musculus	RNA-Seq	GAS1
GSE100505	GSM2685434	cDNA	Mus musculus	RNA-Seq	GAS2
GSE100505	GSM2685435	cDNA	Mus musculus	RNA-Seq	GAS3
GSE100505	GSM2685436	cDNA	Mus musculus	RNA-Seq	GAS4
GSE100505	GSM2685437	cDNA	Mus musculus	RNA-Seq	GAS5
GSE100505	GSM2685438	cDNA	Mus musculus	RNA-Seq	GAS6
GSE100505	GSM2685439	cDNA	Mus musculus	RNA-Seq	LV1
GSE100505	GSM2685440	cDNA	Mus musculus	RNA-Seq	LV2
GSE100505	GSM2685441	cDNA	Mus musculus	RNA-Seq	LV3
GSE100505	GSM2685442	cDNA	Mus musculus	RNA-Seq	LV4
GSE100505	GSM2685443	cDNA	Mus musculus	RNA-Seq	LV5
GSE100505	GSM2685444	cDNA	Mus musculus	RNA-Seq	LV6
GSE100505	GSM2685445	cDNA	Mus musculus	RNA-Seq	MAS1
GSE100505	GSM2685446	cDNA	Mus musculus	RNA-Seq	MAS2
GSE100505	GSM2685447	cDNA	Mus musculus	RNA-Seq	MAS3
GSE100505	GSM2685448	cDNA	Mus musculus	RNA-Seq	MAS4
GSE100505	GSM2685449	cDNA	Mus musculus	RNA-Seq	MAS5
GSE100505	GSM2685450	cDNA	Mus musculus	RNA-Seq	MAS6
GSE100505	GSM2685451	cDNA	Mus musculus	RNA-Seq	PLA1
GSE100505	GSM2685452	cDNA	Mus musculus	RNA-Seq	PLA2
GSE100505	GSM2685453	cDNA	Mus musculus	RNA-Seq	PLA3
GSE100505	GSM2685454	cDNA	Mus musculus	RNA-Seq	PLA4
GSE100505	GSM2685455	cDNA	Mus musculus	RNA-Seq	PLA5
GSE100505	GSM2685456	cDNA	Mus musculus	RNA-Seq	PLA6
GSE100505	GSM2685457	cDNA	Mus musculus	RNA-Seq	QUAD1
GSE100505	GSM2685458	cDNA	Mus musculus	RNA-Seq	QUAD2
GSE100505	GSM2685459	cDNA	Mus musculus	RNA-Seq	QUAD3
GSE100505	GSM2685460	cDNA	Mus musculus	RNA-Seq	QUAD4
GSE100505	GSM2685461	cDNA	Mus musculus	RNA-Seq	QUAD5
GSE100505	GSM2685462	cDNA	Mus musculus	RNA-Seq	QUAD6
GSE100505	GSM2685463	cDNA	Mus musculus	RNA-Seq	RV1
GSE100505	GSM2685464	cDNA	Mus musculus	RNA-Seq	RV2
GSE100505	GSM2685465	cDNA	Mus musculus	RNA-Seq	RV3
GSE100505	GSM2685466	cDNA	Mus musculus	RNA-Seq	RV4
GSE100505	GSM2685467	cDNA	Mus musculus	RNA-Seq	RV5
GSE100505	GSM2685468	cDNA	Mus musculus	RNA-Seq	RV6
GSE100505	GSM2685469	cDNA	Mus musculus	RNA-Seq	SOL1
GSE100505	GSM2685470	cDNA	Mus musculus	RNA-Seq	SOL2
GSE100505	GSM2685471	cDNA	Mus musculus	RNA-Seq	SOL3
GSE100505	GSM2685472	cDNA	Mus musculus	RNA-Seq	SOL4
GSE100505	GSM2685473	cDNA	Mus musculus	RNA-Seq	SOL5
GSE100505	GSM2685474	cDNA	Mus musculus	RNA-Seq	SOL6
GSE100505	GSM2685475	cDNA	Mus musculus	RNA-Seq	TA1
GSE100505	GSM2685476	cDNA	Mus musculus	RNA-Seq	TA2
GSE100505	GSM2685477	cDNA	Mus musculus	RNA-Seq	TA3
GSE100505	GSM2685478	cDNA	Mus musculus	RNA-Seq	TA4
GSE100505	GSM2685479	cDNA	Mus musculus	RNA-Seq	TA5
GSE100505	GSM2685480	cDNA	Mus musculus	RNA-Seq	TA6
GSE100505	GSM2685481	cDNA	Mus musculus	RNA-Seq	TAN1
GSE100505	GSM2685482	cDNA	Mus musculus	RNA-Seq	TAN2
GSE100505	GSM2685483	cDNA	Mus musculus	RNA-Seq	TAN3
GSE100505	GSM2685484	cDNA	Mus musculus	RNA-Seq	TAN4
GSE100505	GSM2685485	cDNA	Mus musculus	RNA-Seq	TAN5
GSE100505	GSM2685486	cDNA	Mus musculus	RNA-Seq	TAN6
GSE100505	GSM2685487	cDNA	Mus musculus	RNA-Seq	TON1
GSE100505	GSM2685488	cDNA	Mus musculus	RNA-Seq	TON2
GSE100505	GSM2685489	cDNA	Mus musculus	RNA-Seq	TON3
GSE100505	GSM2685490	cDNA	Mus musculus	RNA-Seq	TON4
GSE100505	GSM2685491	cDNA	Mus musculus	RNA-Seq	TON5
GSE100505	GSM2685492	cDNA	Mus musculus	RNA-Seq	TON6
GSE100505	GSM2685493	cDNA	Rattus norvegicus	RNA-Seq	RAT_EDL_M1
GSE100505	GSM2685494	cDNA	Rattus norvegicus	RNA-Seq	RAT_EDL_M2
GSE100505	GSM2685495	cDNA	Rattus norvegicus	RNA-Seq	RAT_EDL_M3
GSE100505	GSM2685496	cDNA	Rattus norvegicus	RNA-Seq	RAT_EDL_M4
GSE100505	GSM2685497	cDNA	Rattus norvegicus	RNA-Seq	RAT_EDL_M5
GSE100505	GSM2685498	cDNA	Rattus norvegicus	RNA-Seq	RAT_EDL_M6
GSE100505	GSM2685499	cDNA	Rattus norvegicus	RNA-Seq	RAT_EDL_F1
GSE100505	GSM2685500	cDNA	Rattus norvegicus	RNA-Seq	RAT_EDL_F2
GSE100505	GSM2685501	cDNA	Rattus norvegicus	RNA-Seq	RAT_EDL_F3
GSE100505	GSM2685502	cDNA	Rattus norvegicus	RNA-Seq	RAT_EDL_F4
GSE100505	GSM2685503	cDNA	Rattus norvegicus	RNA-Seq	RAT_EDL_F5
GSE100505	GSM2685504	cDNA	Rattus norvegicus	RNA-Seq	RAT_EDL_F6
GSE100505	GSM2685505	cDNA	Rattus norvegicus	RNA-Seq	RAT_SOL_M1
GSE100505	GSM2685506	cDNA	Rattus norvegicus	RNA-Seq	RAT_SOL_M2
GSE100505	GSM2685507	cDNA	Rattus norvegicus	RNA-Seq	RAT_SOL_M3
GSE100505	GSM2685508	cDNA	Rattus norvegicus	RNA-Seq	RAT_SOL_M4
GSE100505	GSM2685509	cDNA	Rattus norvegicus	RNA-Seq	RAT_SOL_M5
GSE100505	GSM2685510	cDNA	Rattus norvegicus	RNA-Seq	RAT_SOL_M6
GSE100505	GSM2685511	cDNA	Rattus norvegicus	RNA-Seq	RAT_SOL_F1
GSE100505	GSM2685512	cDNA	Rattus norvegicus	RNA-Seq	RAT_SOL_F2
GSE100505	GSM2685513	cDNA	Rattus norvegicus	RNA-Seq	RAT_SOL_F3
GSE100505	GSM2685514	cDNA	Rattus norvegicus	RNA-Seq	RAT_SOL_F4
GSE100505	GSM2685515	cDNA	Rattus norvegicus	RNA-Seq	RAT_SOL_F5
GSE100505	GSM2685516	cDNA	Rattus norvegicus	RNA-Seq	RAT_SOL_F6
GSE100631	GSM2689747	cDNA	Rattus norvegicus	RNA-Seq	WT rep1
GSE100631	GSM2689748	cDNA	Rattus norvegicus	RNA-Seq	WT rep2
GSE100631	GSM2689749	cDNA	Rattus norvegicus	RNA-Seq	WT rep3
GSE100631	GSM2689750	cDNA	Rattus norvegicus	RNA-Seq	UUO rep1
GSE100631	GSM2689751	cDNA	Rattus norvegicus	RNA-Seq	UUO rep2
GSE100631	GSM2689752	cDNA	Rattus norvegicus	RNA-Seq	UUO rep3
GSE100632	GSM2689753	cDNA	Rattus norvegicus	RNA-Seq	WT
GSE100632	GSM2689754	cDNA	Rattus norvegicus	RNA-Seq	UUO
GSE100633	GSM2689753	cDNA	Rattus norvegicus	RNA-Seq	WT
GSE100633	GSM2689754	cDNA	Rattus norvegicus	RNA-Seq	UUO
GSE100633	GSM2689747	cDNA	Rattus norvegicus	RNA-Seq	WT rep1
GSE100633	GSM2689748	cDNA	Rattus norvegicus	RNA-Seq	WT rep2
GSE100633	GSM2689749	cDNA	Rattus norvegicus	RNA-Seq	WT rep3
GSE100633	GSM2689750	cDNA	Rattus norvegicus	RNA-Seq	UUO rep1
GSE100633	GSM2689751	cDNA	Rattus norvegicus	RNA-Seq	UUO rep2
GSE100633	GSM2689752	cDNA	Rattus norvegicus	RNA-Seq	UUO rep3
GSE101153	GSM2699989	cDNA	Rattus norvegicus	RNA-Seq	SC_Control_1
GSE101153	GSM2699990	cDNA	Rattus norvegicus	RNA-Seq	SC_Control_2
GSE101153	GSM2699991	cDNA	Rattus norvegicus	RNA-Seq	SC_Control_3
GSE101153	GSM2699992	cDNA	Rattus norvegicus	RNA-Seq	SC_cAMP_1
GSE101153	GSM2699993	cDNA	Rattus norvegicus	RNA-Seq	SC_cAMP_2
GSE101153	GSM2699994	cDNA	Rattus norvegicus	RNA-Seq	SC_cAMP_3
GSE101153	GSM2699995	other	Rattus norvegicus	OTHER	SC_Control-1_IP
GSE101153	GSM2699996	other	Rattus norvegicus	OTHER	SC_Control-2_IP
GSE101153	GSM2699997	other	Rattus norvegicus	OTHER	SC_Control-3_IP
GSE101153	GSM2699998	other	Rattus norvegicus	OTHER	SC_cAMP-1_IP
GSE101153	GSM2699999	other	Rattus norvegicus	OTHER	SC_cAMP-2_IP
GSE101153	GSM2700000	other	Rattus norvegicus	OTHER	SC_cAMP-3_IP
GSE101153	GSM2700001	other	Rattus norvegicus	OTHER	SC_Control-1_IN
GSE101153	GSM2700002	other	Rattus norvegicus	OTHER	SC_Control-2_IN
GSE101153	GSM2700003	other	Rattus norvegicus	OTHER	SC_Control-3_IN
GSE101153	GSM2700004	other	Rattus norvegicus	OTHER	SC_cAMP-1_IN
GSE101153	GSM2700005	other	Rattus norvegicus	OTHER	SC_cAMP-2_IN
GSE101153	GSM2700006	other	Rattus norvegicus	OTHER	SC_cAMP-3_IN
GSE101798	GSM2715971	cDNA	Rattus norvegicus	RNA-Seq	R1922_CA1_Y
GSE101798	GSM2715972	cDNA	Rattus norvegicus	RNA-Seq	R1922_CA3_Y
GSE101798	GSM2715973	cDNA	Rattus norvegicus	RNA-Seq	R1922_DG_Y
GSE101798	GSM2715974	cDNA	Rattus norvegicus	RNA-Seq	R1923_CA1_Y
GSE101798	GSM2715975	cDNA	Rattus norvegicus	RNA-Seq	R1923_CA3_Y
GSE101798	GSM2715976	cDNA	Rattus norvegicus	RNA-Seq	R1923_DG_Y
GSE101798	GSM2715977	cDNA	Rattus norvegicus	RNA-Seq	R1930_CA1_OG
GSE101798	GSM2715978	cDNA	Rattus norvegicus	RNA-Seq	R1930_CA3_OG
GSE101798	GSM2715979	cDNA	Rattus norvegicus	RNA-Seq	R1930_DG_OG
GSE101798	GSM2715980	cDNA	Rattus norvegicus	RNA-Seq	R1931_CA1_OB
GSE101798	GSM2715981	cDNA	Rattus norvegicus	RNA-Seq	R1931_CA3_OB
GSE101798	GSM2715982	cDNA	Rattus norvegicus	RNA-Seq	R1931_DG_OB
GSE101798	GSM2715983	cDNA	Rattus norvegicus	RNA-Seq	R2175_CA1_Y
GSE101798	GSM2715984	cDNA	Rattus norvegicus	RNA-Seq	R2175_CA3_Y
GSE101798	GSM2715985	cDNA	Rattus norvegicus	RNA-Seq	R2175_DG_Y
GSE101798	GSM2715986	cDNA	Rattus norvegicus	RNA-Seq	R2176_CA1_Y
GSE101798	GSM2715987	cDNA	Rattus norvegicus	RNA-Seq	R2176_CA3_Y
GSE101798	GSM2715988	cDNA	Rattus norvegicus	RNA-Seq	R2176_DG_Y
GSE101798	GSM2715989	cDNA	Rattus norvegicus	RNA-Seq	R2182_CA1_OB
GSE101798	GSM2715990	cDNA	Rattus norvegicus	RNA-Seq	R2182_CA3_OB
GSE101798	GSM2715991	cDNA	Rattus norvegicus	RNA-Seq	R2182_DG_OB
GSE101798	GSM2715992	cDNA	Rattus norvegicus	RNA-Seq	R2184_CA1_OG
GSE101798	GSM2715993	cDNA	Rattus norvegicus	RNA-Seq	R2184_CA3_OG
GSE101798	GSM2715994	cDNA	Rattus norvegicus	RNA-Seq	R2184_DG_OG
GSE101798	GSM2715995	cDNA	Rattus norvegicus	RNA-Seq	R2185_CA1_OG
GSE101798	GSM2715996	cDNA	Rattus norvegicus	RNA-Seq	R2185_CA3_OG
GSE101798	GSM2715997	cDNA	Rattus norvegicus	RNA-Seq	R2185_DG_OG
GSE101798	GSM2715998	cDNA	Rattus norvegicus	RNA-Seq	R2189_CA1_OB
GSE101798	GSM2715999	cDNA	Rattus norvegicus	RNA-Seq	R2189_CA3_OB
GSE101798	GSM2716000	cDNA	Rattus norvegicus	RNA-Seq	R2189_DG_OB
GSE101798	GSM2716001	cDNA	Rattus norvegicus	RNA-Seq	R2221_CA1_Y
GSE101798	GSM2716002	cDNA	Rattus norvegicus	RNA-Seq	R2221_CA3_Y
GSE101798	GSM2716003	cDNA	Rattus norvegicus	RNA-Seq	R2221_DG_Y
GSE101798	GSM2716004	cDNA	Rattus norvegicus	RNA-Seq	R2230_CA1_OG
GSE101798	GSM2716005	cDNA	Rattus norvegicus	RNA-Seq	R2230_CA3_OG
GSE101798	GSM2716006	cDNA	Rattus norvegicus	RNA-Seq	R2230_DG_OG
GSE101798	GSM2716007	cDNA	Rattus norvegicus	RNA-Seq	R2231_CA1_OB
GSE101798	GSM2716008	cDNA	Rattus norvegicus	RNA-Seq	R2231_CA3_OB
GSE101798	GSM2716009	cDNA	Rattus norvegicus	RNA-Seq	R2231_DG_OB
GSE101798	GSM2716010	cDNA	Rattus norvegicus	RNA-Seq	R2232_CA1_OG
GSE101798	GSM2716011	cDNA	Rattus norvegicus	RNA-Seq	R2232_CA3_OG
GSE101798	GSM2716012	cDNA	Rattus norvegicus	RNA-Seq	R2232_DG_OG
GSE101798	GSM2716013	cDNA	Rattus norvegicus	RNA-Seq	R2233_CA1_OB
GSE101798	GSM2716014	cDNA	Rattus norvegicus	RNA-Seq	R2233_CA3_OB
GSE101798	GSM2716015	cDNA	Rattus norvegicus	RNA-Seq	R2233_DG_OB
GSE101798	GSM2716016	cDNA	Rattus norvegicus	RNA-Seq	R2235_CA1_OB
GSE101798	GSM2716017	cDNA	Rattus norvegicus	RNA-Seq	R2235_CA3_OB
GSE101798	GSM2716018	cDNA	Rattus norvegicus	RNA-Seq	R2235_DG_OB
GSE101798	GSM2716019	cDNA	Rattus norvegicus	RNA-Seq	R2237_CA1_OG
GSE101798	GSM2716020	cDNA	Rattus norvegicus	RNA-Seq	R2237_CA3_OG
GSE101798	GSM2716021	cDNA	Rattus norvegicus	RNA-Seq	R2237_DG_OG
GSE101798	GSM2716022	cDNA	Rattus norvegicus	RNA-Seq	R2238_CA1_OB
GSE101798	GSM2716023	cDNA	Rattus norvegicus	RNA-Seq	R2238_CA3_OB
GSE101798	GSM2716024	cDNA	Rattus norvegicus	RNA-Seq	R2238_DG_OB
GSE101798	GSM2716025	cDNA	Rattus norvegicus	RNA-Seq	R9780_CA1_Y
GSE101798	GSM2716026	cDNA	Rattus norvegicus	RNA-Seq	R9780_CA3_Y
GSE101798	GSM2716027	cDNA	Rattus norvegicus	RNA-Seq	R9780_DG_Y
GSE101798	GSM2716028	cDNA	Rattus norvegicus	RNA-Seq	R9781_CA1_OB
GSE101798	GSM2716029	cDNA	Rattus norvegicus	RNA-Seq	R9781_CA3_OB
GSE101798	GSM2716030	cDNA	Rattus norvegicus	RNA-Seq	R9781_DG_OB
GSE101798	GSM2716031	cDNA	Rattus norvegicus	RNA-Seq	R9782_CA1_OG
GSE101798	GSM2716032	cDNA	Rattus norvegicus	RNA-Seq	R9782_CA3_OG
GSE101798	GSM2716033	cDNA	Rattus norvegicus	RNA-Seq	R9782_DG_OG
GSE101798	GSM2716034	cDNA	Rattus norvegicus	RNA-Seq	R9860_CA1_OG
GSE101798	GSM2716035	cDNA	Rattus norvegicus	RNA-Seq	R9860_CA3_OG
GSE101798	GSM2716036	cDNA	Rattus norvegicus	RNA-Seq	R9860_DG_OG
GSE101798	GSM2716037	cDNA	Rattus norvegicus	RNA-Seq	R9862_CA1_OG
GSE101798	GSM2716038	cDNA	Rattus norvegicus	RNA-Seq	R9862_CA3_OG
GSE101798	GSM2716039	cDNA	Rattus norvegicus	RNA-Seq	R9862_DG_OG
GSE101798	GSM2716040	cDNA	Rattus norvegicus	RNA-Seq	R9865_CA1_OG
GSE101798	GSM2716041	cDNA	Rattus norvegicus	RNA-Seq	R9865_CA3_OG
GSE101798	GSM2716042	cDNA	Rattus norvegicus	RNA-Seq	R9865_DG_OG
GSE101798	GSM2716043	cDNA	Rattus norvegicus	RNA-Seq	R9867_CA1_OG
GSE101798	GSM2716044	cDNA	Rattus norvegicus	RNA-Seq	R9867_CA3_OG
GSE101798	GSM2716045	cDNA	Rattus norvegicus	RNA-Seq	R9867_DG_OG
GSE101798	GSM2716046	cDNA	Rattus norvegicus	RNA-Seq	R9869_CA1_OG
GSE101798	GSM2716047	cDNA	Rattus norvegicus	RNA-Seq	R9869_CA3_OG
GSE101798	GSM2716048	cDNA	Rattus norvegicus	RNA-Seq	R9869_DG_OG
GSE101798	GSM2716049	cDNA	Rattus norvegicus	RNA-Seq	R9870_CA1_OB
GSE101798	GSM2716050	cDNA	Rattus norvegicus	RNA-Seq	R9870_CA3_OB
GSE101798	GSM2716051	cDNA	Rattus norvegicus	RNA-Seq	R9870_DG_OB
GSE101798	GSM2716052	cDNA	Rattus norvegicus	RNA-Seq	R9872_CA1_OB
GSE101798	GSM2716053	cDNA	Rattus norvegicus	RNA-Seq	R9872_CA3_OB
GSE101798	GSM2716054	cDNA	Rattus norvegicus	RNA-Seq	R9872_DG_OB
GSE101798	GSM2716055	cDNA	Rattus norvegicus	RNA-Seq	R9874_CA1_OB
GSE101798	GSM2716056	cDNA	Rattus norvegicus	RNA-Seq	R9874_CA3_OB
GSE101798	GSM2716057	cDNA	Rattus norvegicus	RNA-Seq	R9874_DG_OB
GSE101798	GSM2716058	cDNA	Rattus norvegicus	RNA-Seq	R9875_CA1_OB
GSE101798	GSM2716059	cDNA	Rattus norvegicus	RNA-Seq	R9875_CA3_OB
GSE101798	GSM2716060	cDNA	Rattus norvegicus	RNA-Seq	R9875_DG_OB
GSE101798	GSM2716061	cDNA	Rattus norvegicus	RNA-Seq	R9876_CA1_Y
GSE101798	GSM2716062	cDNA	Rattus norvegicus	RNA-Seq	R9876_CA3_Y
GSE101798	GSM2716063	cDNA	Rattus norvegicus	RNA-Seq	R9876_DG_Y
GSE101798	GSM2716064	cDNA	Rattus norvegicus	RNA-Seq	R9877_CA1_Y
GSE101798	GSM2716065	cDNA	Rattus norvegicus	RNA-Seq	R9877_CA3_Y
GSE101798	GSM2716066	cDNA	Rattus norvegicus	RNA-Seq	R9877_DG_Y
GSE101798	GSM2716067	cDNA	Rattus norvegicus	RNA-Seq	R9879_CA1_Y
GSE101798	GSM2716068	cDNA	Rattus norvegicus	RNA-Seq	R9879_CA3_Y
GSE101798	GSM2716069	cDNA	Rattus norvegicus	RNA-Seq	R9879_DG_Y
GSE101798	GSM2716070	cDNA	Rattus norvegicus	RNA-Seq	R9881_CA1_Y
GSE101798	GSM2716071	cDNA	Rattus norvegicus	RNA-Seq	R9881_CA3_Y
GSE101798	GSM2716072	cDNA	Rattus norvegicus	RNA-Seq	R9881_DG_Y
GSE102003	GSM2720292	cDNA	Rattus norvegicus	RNA-Seq	GLP-1 1h rep 1
GSE102003	GSM2720293	cDNA	Rattus norvegicus	RNA-Seq	GLP-1 1h rep 2
GSE102003	GSM2720294	cDNA	Rattus norvegicus	RNA-Seq	GLP-1 1h rep 3
GSE102003	GSM2720295	cDNA	Rattus norvegicus	RNA-Seq	GLP-1 1h rep 4
GSE102003	GSM2720296	cDNA	Rattus norvegicus	RNA-Seq	Control 1h rep 1
GSE102003	GSM2720297	cDNA	Rattus norvegicus	RNA-Seq	Control 1h rep 2
GSE102003	GSM2720298	cDNA	Rattus norvegicus	RNA-Seq	Control 1h rep 3
GSE102003	GSM2720299	cDNA	Rattus norvegicus	RNA-Seq	Control 1h rep 4
GSE102003	GSM2720300	cDNA	Rattus norvegicus	RNA-Seq	BMS-21 1h rep 1
GSE102003	GSM2720301	cDNA	Rattus norvegicus	RNA-Seq	BMS-21 1h rep 2
GSE102003	GSM2720302	cDNA	Rattus norvegicus	RNA-Seq	BMS-21 1h rep 3
GSE102003	GSM2720303	cDNA	Rattus norvegicus	RNA-Seq	BMS-21 1h rep 4
GSE102003	GSM2720304	cDNA	Rattus norvegicus	RNA-Seq	GLP-1 6h rep 1
GSE102003	GSM2720305	cDNA	Rattus norvegicus	RNA-Seq	GLP-1 6h rep 2
GSE102003	GSM2720306	cDNA	Rattus norvegicus	RNA-Seq	GLP-1 6h rep 3
GSE102003	GSM2720307	cDNA	Rattus norvegicus	RNA-Seq	GLP-1 6h rep 4
GSE102003	GSM2720308	cDNA	Rattus norvegicus	RNA-Seq	Control 6h rep 1
